pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
35,Ontario,Ontario,2022-02-26,8,2022,1.0,1117883,12360,7162.07,12519,125,80.21,79.19,0.80,25875.0,300,165.78,1.92,1765.71,11.31,17.86,0.11
24,Quebec,Québec,2022-02-26,8,2022,1.0,920174,9197,10368.53,13635,111,153.64,103.63,1.25,20938.0,275,235.93,3.1,1313.86,14.80,15.86,0.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-02-26,8,2022,1.0,23443,1830,4352.54,65,3,12.07,339.77,0.56,3489.0,10,647.78,1.86,261.43,48.54,0.45,0.08
13,New Brunswick,Nouveau-Brunswick,2022-02-26,8,2022,1.0,36417,2195,4362.93,301,3,36.06,262.97,0.36,3807.0,15,456.1,1.8,313.57,37.57,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,2022-02-26,8,2022,1.0,45351,1518,4283.67,192,7,18.14,143.38,0.66,3121.0,20,294.8,1.89,216.84,20.48,1.00,0.09
11,Prince Edward Island,Île-du-Prince-Édouard,2022-02-26,8,2022,1.0,13361,1878,7688.15,16,1,9.21,1080.63,0.58,3257.0,2,1874.13,1.15,268.22,154.34,0.14,0.08
60,Yukon,Yukon,2022-02-26,8,2022,1.0,3438,69,7644.25,21,1,46.69,153.42,2.22,124.0,1,275.71,2.22,9.90,22.02,0.14,0.32
61,Northwest Territories,Territoires du Nord-Ouest,2022-02-26,8,2022,1.0,8656,532,19247.53,19,1,42.25,1182.96,2.22,1215.0,2,2701.68,4.45,75.98,168.95,0.14,0.32
62,Nunavut,Nunavut,2022-02-26,8,2022,1.0,2690,277,6613.72,5,0,12.29,681.04,0.00,536.0,0,1317.83,0,39.51,97.14,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2022-02-26,8,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-02-26,8,2022,,3302024,40344,8234.93,36352,449,90.66,100.61,1.12,86934.0,1002,216.81,2.5,5763.43,14.37,64.14,0.16
59,British Columbia,Colombie-Britannique,2022-03-05,9,2022,1.0,350329,2600,6347.67,2903,52,52.6,47.11,0.94,6067.0,117,109.93,2.12,371.43,6.73,7.43,0.13
48,Alberta,Alberta,2022-03-05,9,2022,1.0,527723,3394,11239.41,3970,54,84.55,72.29,1.15,7523.0,116,160.22,2.47,484.86,10.33,7.71,0.16
47,Saskatchewan,Saskatchewan,2022-03-05,9,2022,1.0,129251,988,10689.79,1151,14,95.19,81.71,1.16,2089.0,58,172.77,4.8,141.14,11.67,2.00,0.17
46,Manitoba,Manitoba,2022-03-05,9,2022,1.0,131526,1249,9040.2,1690,15,116.16,85.85,1.03,3040.0,41,208.95,2.82,178.43,12.26,2.14,0.15
35,Ontario,Ontario,2022-03-05,9,2022,1.0,1129245,11362,7234.87,12611,92,80.8,72.79,0.59,23722.0,217,151.98,1.39,1623.14,10.40,13.14,0.08
24,Quebec,Québec,2022-03-05,9,2022,1.0,927786,7612,10454.3,13750,115,154.94,85.77,1.30,16809.0,226,189.4,2.55,1087.43,12.25,16.43,0.19
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-03-05,9,2022,1.0,26197,2754,4863.86,69,4,12.81,511.32,0.74,4584.0,7,851.09,1.3,393.43,73.05,0.53,0.10
13,New Brunswick,Nouveau-Brunswick,2022-03-05,9,2022,1.0,38937,2520,4664.84,309,8,37.02,301.91,0.96,4715.0,11,564.88,1.32,360.00,43.13,1.14,0.14
12,Nova Scotia,Nouvelle-Écosse,2022-03-05,9,2022,1.0,46719,1369,4412.89,207,16,19.55,129.31,1.51,2887.0,23,272.69,2.17,195.51,18.47,2.24,0.21
11,Prince Edward Island,Île-du-Prince-Édouard,2022-03-05,9,2022,1.0,16604,3243,9554.22,16,0,9.21,1866.08,0.00,5121.0,1,2946.71,0.58,463.22,266.55,0.06,0.04
60,Yukon,Yukon,2022-03-05,9,2022,1.0,3495,57,7770.98,22,1,48.92,126.74,2.22,126.0,2,280.16,4.45,8.10,18.00,0.14,0.32
61,Northwest Territories,Territoires du Nord-Ouest,2022-03-05,9,2022,1.0,9107,451,20250.38,19,0,42.25,1002.85,0.00,983.0,1,2185.8,2.22,64.49,143.40,0.04,0.09
62,Nunavut,Nunavut,2022-03-05,9,2022,1.0,3017,327,7417.7,5,0,12.29,803.97,0.00,604.0,0,1485.01,0,46.65,114.70,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2022-03-05,9,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-03-05,9,2022,,3339949,37926,8329.51,36722,371,91.58,94.58,0.93,78270.0,820,195.2,2.05,5418.00,13.51,53.00,0.13
59,British Columbia,Colombie-Britannique,2022-03-12,10,2022,1.0,352319,1990,6383.73,2932,29,53.13,36.06,0.53,4590.0,81,83.17,1.47,284.29,5.15,4.14,0.08
48,Alberta,Alberta,2022-03-12,10,2022,1.0,530967,3244,11308.5,4006,36,85.32,69.09,0.77,6638.0,90,141.38,1.92,463.43,9.87,5.14,0.11
47,Saskatchewan,Saskatchewan,2022-03-12,10,2022,1.0,130082,831,10758.52,1179,28,97.51,68.73,2.32,1819.0,42,150.44,3.47,118.71,9.82,4.00,0.33
46,Manitoba,Manitoba,2022-03-12,10,2022,1.0,132681,1155,9119.58,1710,20,117.53,79.39,1.37,2404.0,35,165.23,2.41,165.00,11.34,2.86,0.20
35,Ontario,Ontario,2022-03-12,10,2022,1.0,1140607,11362,7307.66,12674,63,81.2,72.79,0.40,22724.0,155,145.59,0.99,1623.14,10.40,9.00,0.06
24,Quebec,Québec,2022-03-12,10,2022,1.0,935274,7488,10538.68,13842,92,155.97,84.37,1.04,15100.0,207,170.15,2.33,1069.71,12.05,13.14,0.15
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-03-12,10,2022,1.0,30100,3903,5588.51,76,8,14.11,724.65,1.49,6657.0,12,1235.97,2.23,557.57,103.52,1.10,0.20
13,New Brunswick,Nouveau-Brunswick,2022-03-12,10,2022,1.0,42320,3383,5070.14,320,11,38.34,405.30,1.32,5903.0,19,707.21,2.28,483.29,57.90,1.57,0.19
12,Nova Scotia,Nouvelle-Écosse,2022-03-12,10,2022,1.0,48076,1357,4541.07,217,9,20.5,128.18,0.85,2726.0,25,257.49,2.36,193.84,18.31,1.33,0.13
11,Prince Edward Island,Île-du-Prince-Édouard,2022-03-12,10,2022,1.0,19603,3000,11279.9,16,0,9.21,1726.25,0.00,6243.0,0,3592.33,0,428.51,246.57,0.00,0.00
60,Yukon,Yukon,2022-03-12,10,2022,1.0,3562,67,7919.96,23,1,51.14,148.97,2.22,124.0,2,275.71,4.45,9.57,21.28,0.14,0.32
61,Northwest Territories,Territoires du Nord-Ouest,2022-03-12,10,2022,1.0,9487,380,21095.35,20,1,44.47,844.97,2.22,831.0,1,1847.82,2.22,54.35,120.85,0.10,0.23
62,Nunavut,Nunavut,2022-03-12,10,2022,1.0,3262,245,8020.06,5,0,12.29,602.37,0.00,572.0,0,1406.34,0,35.00,86.05,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2022-03-12,10,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-03-12,10,2022,,3378353,38405,8425.29,37020,298,92.32,95.78,0.74,76331.0,669,190.36,1.67,5486.43,13.68,42.57,0.11
59,British Columbia,Colombie-Britannique,2022-03-19,11,2022,1.0,353778,1459,6410.17,2966,34,53.74,26.44,0.62,3449.0,63,62.49,1.14,208.43,3.78,4.86,0.09
48,Alberta,Alberta,2022-03-19,11,2022,1.0,534675,3708,11387.48,4036,30,85.96,78.97,0.64,6952.0,66,148.06,1.41,529.71,11.28,4.29,0.09
47,Saskatchewan,Saskatchewan,2022-03-19,11,2022,1.0,130977,895,10832.54,1211,32,100.16,74.02,2.65,1726.0,60,142.75,4.96,127.86,10.57,4.57,0.38
46,Manitoba,Manitoba,2022-03-19,11,2022,1.0,133928,1247,9205.29,1726,16,118.63,85.71,1.10,2402.0,36,165.1,2.47,178.14,12.24,2.29,0.16
35,Ontario,Ontario,2022-03-19,11,2022,1.0,1151936,11329,7380.25,12738,64,81.61,72.58,0.41,22691.0,127,145.38,0.81,1618.43,10.37,9.14,0.06
24,Quebec,Québec,2022-03-19,11,2022,1.0,943732,8458,10633.98,13919,77,156.84,95.30,0.87,15946.0,169,179.68,1.9,1208.29,13.61,11.00,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-03-19,11,2022,1.0,33834,3734,6281.78,86,10,15.97,693.27,1.86,7637.0,18,1417.92,3.34,533.43,99.04,1.43,0.27
13,New Brunswick,Nouveau-Brunswick,2022-03-19,11,2022,1.0,45101,2781,5403.32,336,16,40.25,333.18,1.92,6164.0,27,738.48,3.23,397.29,47.60,2.29,0.27
12,Nova Scotia,Nouvelle-Écosse,2022-03-19,11,2022,1.0,50534,2458,4773.24,228,11,21.54,232.17,1.04,3815.0,20,360.35,1.89,351.10,33.16,1.63,0.15
11,Prince Edward Island,Île-du-Prince-Édouard,2022-03-19,11,2022,1.0,22151,2548,12746.06,16,0,9.21,1466.16,0.00,5548.0,0,3192.41,0,364.00,209.45,0.00,0.00
60,Yukon,Yukon,2022-03-19,11,2022,1.0,3640,78,8093.39,23,0,51.14,173.43,0.00,145.0,1,322.4,2.22,11.19,24.88,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-03-19,11,2022,1.0,9841,354,21882.5,21,1,46.7,787.16,2.22,734.0,2,1632.13,4.45,50.57,112.45,0.14,0.32
62,Nunavut,Nunavut,2022-03-19,11,2022,1.0,3370,108,8285.59,5,0,12.29,265.53,0.00,353.0,0,867.9,0,15.49,38.08,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2022-03-19,11,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-03-19,11,2022,,3417510,39157,8522.94,37311,291,93.05,97.65,0.73,77562.0,589,193.43,1.47,5593.86,13.95,41.57,0.10
59,British Columbia,Colombie-Britannique,2022-03-26,12,2022,1.0,355299,1521,6437.73,2983,17,54.05,27.56,0.31,2980.0,51,54.0,0.92,217.29,3.94,2.43,0.04
48,Alberta,Alberta,2022-03-26,12,2022,1.0,539053,4378,11480.72,4066,30,86.6,93.24,0.64,8086.0,60,172.22,1.28,625.43,13.32,4.29,0.09
47,Saskatchewan,Saskatchewan,2022-03-26,12,2022,1.0,132172,1195,10931.37,1232,21,101.89,98.83,1.74,2090.0,53,172.85,4.38,170.71,14.12,3.00,0.25
46,Manitoba,Manitoba,2022-03-26,12,2022,1.0,135214,1286,9293.68,1744,18,119.87,88.39,1.24,2533.0,34,174.1,2.34,183.71,12.63,2.57,0.18
35,Ontario,Ontario,2022-03-26,12,2022,1.0,1166299,14363,7472.27,12795,57,81.98,92.02,0.37,25692.0,121,164.6,0.78,2051.86,13.15,8.14,0.05
24,Quebec,Québec,2022-03-26,12,2022,1.0,957152,13420,10785.2,13993,74,157.67,151.22,0.83,21878.0,151,246.52,1.7,1917.14,21.60,10.57,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-03-26,12,2022,1.0,36624,2790,6799.79,100,13,18.57,518.00,2.41,6524.0,23,1211.28,4.27,398.57,74.00,1.92,0.36
13,New Brunswick,Nouveau-Brunswick,2022-03-26,12,2022,1.0,48197,3096,5774.23,349,13,41.81,370.92,1.56,5877.0,29,704.09,3.47,442.29,52.99,1.86,0.22
12,Nova Scotia,Nouvelle-Écosse,2022-03-26,12,2022,1.0,53825,3292,5084.09,241,13,22.76,310.95,1.23,5750.0,24,543.12,2.27,470.22,44.42,1.90,0.18
11,Prince Edward Island,Île-du-Prince-Édouard,2022-03-26,12,2022,1.0,24747,2596,14239.85,17,1,9.78,1493.78,0.58,5144.0,1,2959.95,0.58,370.84,213.39,0.16,0.09
60,Yukon,Yukon,2022-03-26,12,2022,1.0,3737,97,8309.06,24,1,53.36,215.68,2.22,175.0,1,389.11,2.22,13.86,30.81,0.14,0.32
61,Northwest Territories,Territoires du Nord-Ouest,2022-03-26,12,2022,1.0,10374,533,23067.69,21,0,46.7,1185.18,0.00,887.0,1,1972.34,2.22,76.10,169.22,0.04,0.09
62,Nunavut,Nunavut,2022-03-26,12,2022,1.0,3441,71,8460.16,6,1,14.75,174.56,2.46,179.0,1,440.1,2.46,10.10,24.84,0.08,0.20
99,Repatriated travellers,Voyageurs rapatriés,2022-03-26,12,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-03-26,12,2022,,3466147,48638,8644.24,37571,259,93.7,121.30,0.65,87795.0,550,218.95,1.37,6948.29,17.33,37.00,0.09
59,British Columbia,Colombie-Britannique,2022-04-02,13,2022,1.0,357242,1943,6472.93,3004,21,54.43,35.21,0.38,3464.0,38,62.76,0.69,277.57,5.03,3.00,0.05
48,Alberta,Alberta,2022-04-02,13,2022,1.0,544254,5201,11591.49,4098,32,87.28,110.77,0.68,9579.0,62,204.01,1.32,743.00,15.82,4.57,0.10
47,Saskatchewan,Saskatchewan,2022-04-02,13,2022,1.0,133204,1032,11016.73,1255,23,103.8,85.35,1.90,2227.0,44,184.19,3.64,147.43,12.19,3.29,0.27
46,Manitoba,Manitoba,2022-04-02,13,2022,1.0,136573,1359,9387.09,1751,7,120.35,93.41,0.48,2645.0,25,181.8,1.72,194.14,13.34,1.00,0.07
35,Ontario,Ontario,2022-04-02,13,2022,1.0,1184369,18070,7588.04,12856,61,82.37,115.77,0.39,32433.0,118,207.79,0.76,2581.43,16.54,8.71,0.06
24,Quebec,Québec,2022-04-02,13,2022,1.0,977011,19859,11008.97,14070,77,158.54,223.77,0.87,33279.0,151,374.99,1.7,2837.00,31.97,11.00,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-02,13,2022,1.0,39312,2688,7298.86,115,15,21.35,499.07,2.78,5478.0,28,1017.07,5.2,384.00,71.30,2.20,0.41
13,New Brunswick,Nouveau-Brunswick,2022-04-02,13,2022,1.0,51854,3657,6212.36,358,9,42.89,438.13,1.08,6753.0,22,809.04,2.64,522.43,62.59,1.29,0.15
12,Nova Scotia,Nouvelle-Écosse,2022-04-02,13,2022,1.0,58398,4572,5516.04,252,11,23.8,431.85,1.04,7864.0,24,742.8,2.27,653.18,61.70,1.55,0.15
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-02,13,2022,1.0,27271,2524,15692.2,19,1,10.93,1452.35,0.58,5120.0,2,2946.14,1.15,360.53,207.46,0.20,0.12
60,Yukon,Yukon,2022-04-02,13,2022,1.0,3855,117,8571.43,24,0,53.36,260.14,0.00,214.0,1,475.82,2.22,16.76,37.27,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-02,13,2022,1.0,10873,499,24177.27,21,0,46.7,1109.58,0.00,1032.0,0,2294.76,0,71.33,158.60,0.00,0.00
62,Nunavut,Nunavut,2022-04-02,13,2022,1.0,3506,65,8619.97,7,1,17.21,159.81,2.46,136.0,2,334.37,4.92,9.22,22.68,0.14,0.35
99,Repatriated travellers,Voyageurs rapatriés,2022-04-02,13,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-04-02,13,2022,,3527735,61586,8797.84,37830,258,94.34,153.59,0.64,110224.0,517,274.89,1.29,8798.00,21.94,36.86,0.09
59,British Columbia,Colombie-Britannique,2022-04-09,14,2022,1.0,359002,1760,6504.82,3036,32,55.01,31.89,0.58,3703.0,53,67.1,0.96,251.43,4.56,4.57,0.08
48,Alberta,Alberta,2022-04-09,14,2022,1.0,550313,6059,11720.53,4137,39,88.11,129.04,0.83,11260.0,71,239.81,1.51,865.57,18.43,5.57,0.12
47,Saskatchewan,Saskatchewan,2022-04-09,14,2022,1.0,134252,1048,11103.4,1275,20,105.45,86.68,1.65,2080.0,43,172.03,3.56,149.71,12.38,2.86,0.24
46,Manitoba,Manitoba,2022-04-09,14,2022,1.0,138271,1698,9503.8,1759,8,120.9,116.71,0.55,3057.0,15,210.12,1.03,242.57,16.67,1.14,0.08
35,Ontario,Ontario,2022-04-09,14,2022,1.0,1206931,22562,7732.59,12922,66,82.79,144.55,0.42,40632.0,127,260.32,0.81,3223.14,20.65,9.43,0.06
24,Quebec,Québec,2022-04-09,14,2022,1.0,999276,22265,11259.85,14203,133,160.04,250.88,1.50,42124.0,210,474.65,2.37,3180.71,35.84,19.00,0.21
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-09,14,2022,1.0,41255,1943,7659.6,128,13,23.77,360.75,2.41,4631.0,28,859.81,5.2,277.57,51.54,1.90,0.35
13,New Brunswick,Nouveau-Brunswick,2022-04-09,14,2022,1.0,55812,3958,6686.55,368,10,44.09,474.19,1.20,7615.0,19,912.31,2.28,565.43,67.74,1.43,0.17
12,Nova Scotia,Nouvelle-Écosse,2022-04-09,14,2022,1.0,69899,11501,6602.38,271,19,25.6,1086.34,1.79,16073.0,30,1518.19,2.83,1643.06,155.20,2.65,0.25
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-09,14,2022,1.0,29649,2378,17060.54,20,2,11.51,1368.34,1.15,4902.0,3,2820.69,1.73,339.67,195.45,0.22,0.13
60,Yukon,Yukon,2022-04-09,14,2022,1.0,3953,98,8789.33,24,0,53.36,217.90,0.00,215.0,0,478.04,0,14.05,31.23,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-09,14,2022,1.0,11098,225,24677.58,21,0,46.7,500.31,0.00,724.0,0,1609.89,0,32.12,71.43,0.00,0.00
62,Nunavut,Nunavut,2022-04-09,14,2022,1.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-04-09,14,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-04-09,14,2022,,3603255,75495,8986.18,38171,342,95.19,188.28,0.85,137081.0,600,341.87,1.5,10785.00,26.90,48.86,0.12
59,British Columbia,Colombie-Britannique,2022-04-16,15,2022,1.0,361034,2032,6541.64,3077,41,55.75,36.82,0.74,3792.0,73,68.71,1.32,290.29,5.26,5.86,0.11
48,Alberta,Alberta,2022-04-16,15,2022,1.0,556387,6074,11849.9,4186,49,89.15,129.36,1.04,12133.0,88,258.41,1.87,867.71,18.48,7.00,0.15
47,Saskatchewan,Saskatchewan,2022-04-16,15,2022,1.0,135099,847,11173.45,1295,20,107.1,70.05,1.65,1895.0,40,156.73,3.31,121.00,10.01,2.86,0.24
46,Manitoba,Manitoba,2022-04-16,15,2022,1.0,139465,1194,9585.87,1774,15,121.93,82.07,1.03,2892.0,23,198.78,1.58,170.57,11.72,2.14,0.15
35,Ontario,Ontario,2022-04-16,15,2022,1.0,1230037,23106,7880.62,13035,113,83.51,148.04,0.72,45668.0,179,292.59,1.15,3300.86,21.15,16.14,0.10
24,Quebec,Québec,2022-04-16,15,2022,1.0,1018812,19536,11479.98,14368,165,161.9,220.13,1.86,41801.0,298,471.01,3.36,2790.86,31.45,23.57,0.27
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-16,15,2022,1.0,42576,1321,7904.87,143,15,26.55,245.26,2.78,3264.0,28,606.01,5.2,188.71,35.04,2.14,0.40
13,New Brunswick,Nouveau-Brunswick,2022-04-16,15,2022,1.0,58768,2956,7040.69,378,10,45.29,354.14,1.20,6914.0,20,828.33,2.4,422.29,50.59,1.43,0.17
12,Nova Scotia,Nouvelle-Écosse,2022-04-16,15,2022,1.0,79289,9390,7489.32,286,16,27.01,886.94,1.51,20891.0,35,1973.28,3.31,1341.39,126.70,2.22,0.21
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-16,15,2022,1.0,31706,2057,18244.17,22,2,12.66,1183.63,1.15,4435.0,4,2551.97,2.3,293.86,169.09,0.29,0.16
60,Yukon,Yukon,2022-04-16,15,2022,1.0,4015,62,8927.18,24,0,53.36,137.85,0.00,160.0,0,355.75,0,8.86,19.69,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-16,15,2022,1.0,11136,38,24762.07,21,0,46.7,84.50,0.00,263.0,0,584.81,0,5.39,11.98,0.00,0.00
62,Nunavut,Nunavut,2022-04-16,15,2022,0.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-04-16,15,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-04-16,15,2022,,3671868,68613,9157.29,38616,446,96.3,171.11,1.11,144108.0,788,359.39,1.97,9801.86,24.44,63.71,0.16
59,British Columbia,Colombie-Britannique,2022-04-23,16,2022,1.0,363302,2268,6582.73,3147,70,57.02,41.09,1.27,4300.0,111,77.91,2.01,324.00,5.87,10.00,0.18
48,Alberta,Alberta,2022-04-23,16,2022,1.0,563032,6645,11991.42,4248,62,90.47,141.52,1.32,12719.0,111,270.89,2.36,949.29,20.22,8.86,0.19
47,Saskatchewan,Saskatchewan,2022-04-23,16,2022,1.0,135926,827,11241.85,1310,15,108.34,68.40,1.24,1674.0,35,138.45,2.89,118.14,9.77,2.14,0.18
46,Manitoba,Manitoba,2022-04-23,16,2022,1.0,140931,1466,9686.63,1792,18,123.17,100.76,1.24,2660.0,33,182.83,2.27,209.43,14.39,2.57,0.18
35,Ontario,Ontario,2022-04-23,16,2022,1.0,1251990,21953,8021.27,13144,109,84.21,140.65,0.70,45059.0,222,288.68,1.42,3136.14,20.09,15.57,0.10
24,Quebec,Québec,2022-04-23,16,2022,1.0,1034270,15458,11654.16,14542,174,163.86,174.18,1.96,34994.0,339,394.31,3.82,2208.29,24.88,24.86,0.28
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-23,16,2022,1.0,43538,962,8083.47,156,13,28.96,178.61,2.41,2283.0,28,423.87,5.2,137.43,25.52,1.84,0.34
13,New Brunswick,Nouveau-Brunswick,2022-04-23,16,2022,1.0,60756,1988,7278.86,384,6,46.01,238.17,0.72,4944.0,16,592.32,1.92,284.00,34.02,0.86,0.10
12,Nova Scotia,Nouvelle-Écosse,2022-04-23,16,2022,1.0,85123,5834,8040.38,307,21,29.0,551.06,1.98,15224.0,37,1438.0,3.49,833.49,78.73,2.98,0.28
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-23,16,2022,1.0,33525,1819,19290.86,24,2,13.81,1046.68,1.15,3876.0,4,2230.32,2.3,259.92,149.56,0.29,0.16
60,Yukon,Yukon,2022-04-23,16,2022,1.0,4125,110,9171.76,24,0,53.36,244.58,0.00,172.0,0,382.43,0,15.67,34.83,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-23,16,2022,1.0,11243,107,25000.0,22,1,48.92,237.93,2.22,145.0,1,322.42,2.22,15.31,34.03,0.10,0.23
62,Nunavut,Nunavut,2022-04-23,16,2022,0.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-04-23,16,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-04-23,16,2022,,3731305,59437,9305.52,39107,491,97.53,148.23,1.22,128050.0,937,319.34,2.34,8491.00,21.18,70.14,0.17
59,British Columbia,Colombie-Britannique,2022-04-30,17,2022,1.0,365577,2275,6623.96,3226,79,58.45,41.22,1.43,4543.0,149,82.32,2.7,325.00,5.89,11.29,0.20
48,Alberta,Alberta,2022-04-30,17,2022,1.0,568829,5797,12114.89,4311,63,91.82,123.46,1.34,12442.0,125,264.99,2.66,828.14,17.64,9.00,0.19
47,Saskatchewan,Saskatchewan,2022-04-30,17,2022,1.0,136667,741,11303.14,1324,14,109.5,61.28,1.16,1568.0,29,129.68,2.4,105.86,8.75,2.00,0.17
46,Manitoba,Manitoba,2022-04-30,17,2022,1.0,141973,1042,9758.25,1819,27,125.03,71.62,1.86,2508.0,45,172.38,3.09,148.86,10.23,3.86,0.27
35,Ontario,Ontario,2022-04-30,17,2022,1.0,1269166,17176,8131.32,13256,112,84.93,110.04,0.72,39129.0,221,250.69,1.42,2453.71,15.72,16.00,0.10
24,Quebec,Québec,2022-04-30,17,2022,1.0,1045747,11477,11783.49,14712,170,165.77,129.32,1.92,26935.0,344,303.5,3.88,1639.57,18.47,24.29,0.27
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-04-30,17,2022,1.0,44251,713,8215.85,165,8,30.63,132.38,1.49,1675.0,21,310.99,3.9,101.86,18.91,1.18,0.22
13,New Brunswick,Nouveau-Brunswick,2022-04-30,17,2022,1.0,62148,1392,7445.63,399,15,47.8,166.77,1.80,3380.0,21,404.94,2.52,198.86,23.82,2.14,0.26
12,Nova Scotia,Nouvelle-Écosse,2022-04-30,17,2022,1.0,89225,4101,8427.84,330,23,31.17,387.36,2.17,9935.0,44,938.42,4.16,585.92,55.34,3.22,0.30
11,Prince Edward Island,Île-du-Prince-Édouard,2022-04-30,17,2022,1.0,34935,1409,20102.19,26,1,14.96,810.76,0.58,3228.0,3,1857.45,1.73,201.35,115.86,0.20,0.12
60,Yukon,Yukon,2022-04-30,17,2022,1.0,4203,78,9345.19,25,1,55.59,173.43,2.22,188.0,1,418.01,2.22,11.19,24.88,0.14,0.32
61,Northwest Territories,Territoires du Nord-Ouest,2022-04-30,17,2022,1.0,11348,105,25233.48,22,0,48.92,233.48,0.00,212.0,1,471.4,2.22,15.00,33.35,0.04,0.09
62,Nunavut,Nunavut,2022-04-30,17,2022,0.0,3531,,8681.43,7,,17.21,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-04-30,17,2022,,13,0,,0,0,,,,0.0,0,,,0.00,,0.00,
1,Canada,Canada,2022-04-30,17,2022,,3777613,46306,9421.01,39622,513,98.81,115.48,1.28,105743.0,1004,263.71,2.5,6615.14,16.50,73.29,0.18
59,British Columbia,Colombie-Britannique,2022-05-07,18,2022,1.0,367559,1982,6659.87,3307,81,59.92,35.91,1.47,4257.0,160,77.13,2.9,283.14,5.13,11.57,0.21
48,Alberta,Alberta,2022-05-07,18,2022,1.0,573694,4865,12218.5,4373,62,93.14,103.61,1.32,10662.0,125,227.08,2.66,695.00,14.80,8.86,0.19
47,Saskatchewan,Saskatchewan,2022-05-07,18,2022,1.0,137376,709,11361.77,1343,19,111.07,58.64,1.57,1450.0,33,119.92,2.73,101.29,8.38,2.71,0.22
46,Manitoba,Manitoba,2022-05-07,18,2022,1.0,142875,902,9820.25,1847,28,126.95,62.00,1.92,1944.0,55,133.62,3.78,128.86,8.86,4.00,0.27
35,Ontario,Ontario,2022-05-07,18,2022,1.0,1283281,14115,8221.75,13395,139,85.82,90.43,0.89,31291.0,251,200.48,1.61,2016.43,12.92,19.86,0.13
24,Quebec,Québec,2022-05-07,18,2022,1.0,1054158,8411,11878.26,14828,116,167.08,94.78,1.31,19888.0,286,224.1,3.22,1201.57,13.54,16.57,0.19
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-07,18,2022,1.0,44788,537,8315.56,171,7,31.75,99.70,1.30,1250.0,15,232.08,2.78,76.71,14.24,0.98,0.18
13,New Brunswick,Nouveau-Brunswick,2022-05-07,18,2022,1.0,63486,1338,7605.93,406,7,48.64,160.30,0.84,2730.0,22,327.07,2.64,191.14,22.90,1.00,0.12
